Unnamed: 0,label,text,__index_level_0__
1028,2,"Die Universität Cagliari verfügt über verschiedene Fakultäten, die - mit Ausnahme der Medizin - alle zentral um den Stadtkern herum verteilt sind. Die Universität bietet eine Vielzahl von Kursen an, darunter auch eine Auswahl an Modulen in englischer Sprache, die hauptsächlich von Erasmus-Studierenden besucht werden. Als Student der Italianistik habe ich jedoch den Großteil meiner Kurse auf Italienisch belegt und würde dies rückblickend auch wieder tun. Die Professoren der italienischsprachigen Kurse waren äußerst freundlich, integrativ und freuten sich über meine Teilnahme in einer Fremdsprache. Dennoch war das Niveau nicht zu unterschätzen, und es erforderte durchaus Konzentration, den Vorlesungen zu folgen. In diesen Kursen habe ich schließlich auch Kontakt zu einer Gruppe von Italienern gefunden, die mir bei der Klausurvorbereitung halfen und mich auch außerhalb des Hörsaals gelegentlich mitnahmen.

Ein absolutes Highlight auf dem Campus war jedoch die Mensa, die nicht nur mittags, sondern auch abends von 19:30 bis 22 Uhr geöffnet hatte. Das Essen überzeugte mich, und es gab sogar einen Steinofen für frisch belegte Pizza für rund 3€. So hatte man immer die Wahl zwischen den Menüs oder der Pizza.",857
1184,1,"Für VWL-Studenten ist das Kursangebot nicht dass Größte, Bachelor Studenten können auch ein paar Masterkurse belegen (wird später genauer erwähnt). Ich würde sagen, dass das Kursniveau bei den meisten Kursen etwas niedriger ist als in Mannheim, jedoch mehr Wert auf schriftliche Ausarbeitungen, Präsentationen und Gruppenprojekte gelegt wird. 
Das Semester ist ein zwei Teile (Trimester) gegliedert. Die meisten Kurse gehen über das ganze Semester, manche (vor allem die Masterkurse) sind nur während des ersten Trimesters, welches bis kurz vor Ostern geht. Vor den Osterferien werden in den meisten Fächern Midterm- Klausuren geschrieben und die Masterkurse hatten eine schriftliche Abgabe und waren dann fertig. Natürlich konnten auch weitere Kurse für das zweite Trimester (nach Ostern) belegt werden. Bei Austauschstudenten war die Uni besonders kulant und die Änderungen auch sehr kurzfristig zu. Die Anerkennung von Kursen mit im Voraus mit der Uni-Mannheim abgeklärt werden.
Auf dem Campus gibt es mehrere Essensmöglichkeiten (Essen in der Mensa ca. 3,5€) sowie Ruheräume eine Bibliothek und PC die benutzt werden können. Die Vorlesungen waren alle auf Englisch, mit einem hohen Sprachniveau. Es werden auch mehrere kostenpflichtige Portugiesisch-Sprachkurse angeboten, welche ich mir aber nicht in Mannheim anrechnen konnte.",990
698,1,"Das Kursangebot an der PolyU ist vielseitig, vor allem, weil man 50% (also 2 Kurse) auch von anderen Departments nehmen kann. Diese werden auch großzügig von der Uni Mannheim anerkannt. Beim Screenen der Kurse wird man aber auch schnell feststellen, auf was man Lust hat und auf was weniger, sodass die engere Auswahl später übersichtlich aber gut ist. 
Wie an allen Unis im Ausland ist das Studium etwas aufwändiger als in Mannheim, da es fast überall Anwesenheitspflicht gibt und regelmäßig Abgaben, Quizze oder Mid-terms stattfinden. Ich hatte in zwei von fünf Kursen Mid-Terms, eines open-book online, das andere closed book in Präsenz. Diese machen 20-30% der Gesamtnote aus.   
Austauschstudierende verbringen in Hong Kong das Semester von Ende August/Anfang September bis Mitte Dezember. Die ersten beiden Wochen sind die sogenannte Add-and-Drop-Phase, in der die ersten Vorlesungen und Übungen stattfinden, man aber noch verschiedene Kurse besuchen kann, um herauszufinden, welcher Kurs oder ProfessorIn/ÜbungsleiterIn einem gefällt. Zum Ende dieser zwei Wochen muss man dann online angeben, in welchen Kurs oder Kursblock man möchte. Der Stundenplan, den man nach der ersten Wahl zugeteilt bekommt, muss also nicht der finale sein, sodass man sich während der ersten zwei Wochen auch noch Kurse umlegen kann, um vielleicht einen Tag mehr frei zu haben. 
Die Vorlesungen finden häufig mit integrierten Übungen statt. Die Blöcke sind meist über 1,5 bis 3 Stunden, was etwas anstrengend werden kann. Pausen werden von den Dozierenden sehr unterschiedlich eingerichtet. Aber nach einer Zeit gewöhnt man sich an alles. 
Das Campusleben ist im Vergleich zu Mannheim unfassbar vielseitig. Ständig finden Festivals, Messen oder Kulturveranstaltungen statt. Manchmal bekommt man davon im Vorhinein gar nichts mit, sondern sieht dann nur die Stände auf dem Campus. Dabei gibt sich die PolyU größte Mühe und designt für jede Veranstaltung eigene Banner, Aufsteller und Stände. In meinem Semester gab es zum Beispiel einen Initiativenmarkt, ein Cultural Diversity-Festival und eine Karriere Messe. 
Auch sonst ist auf dem Campus immer viel los und man trifft ständig Austauschstudierende auf dem Weg zur Vorlesung oder in der Mensa. Die PolyU hat insgesamt 16 verschieden Cafés und Mensen, die alle unterschiedlich gut und teuer sind. Mit der Zeit findet man heraus, was einem liegt. Das vegetarische oder gar vegane Angebot ist dabei aber leider sehr limitiert, was aber überall in Hong Kong der Fall ist. Außerdem gibt es auf dem Campus Sportstätten (Freibad, Tennis-Plätze, Sporthallen, Gym), einen 7Eleven (kleiner Supermarkt) und Bankfilialen.  
Das Visum erlaubt nicht, in Hong Kong zu arbeiten. 
Es mag am Anfang schwerfallen, manche DozentInnen zu verstehen, mit der Zeit gewöhnt man sich aber an das Englisch mit Akzent, sodass man das meiste versteht. Ab und zu kann es jedoch sein, dass Rückfragen nicht ganz richtig verstanden werden, da muss man einfach Geduld mitbringen und immer wieder nachhaken. Insgesamt ist das Sprachniveau aber bei den Lehrenden deutlich besser als bei den Studierenden, da die meisten Studierenden aus Hong Kong oder Mainland China kommen und dort weniger Wert auf die Kommunikation in Englisch als auf das Schriftliche gelegt wird. Dafür gibt es aber auch Studierende, die wirklich gutes Englisch sprechen. 
Die Uni bietet sehr viele Sprachkurse und andere Angebote an, bei denen man seine Sprachkompetenzen verbessern kann. Meist ist es aber so, dass das Niveau der Deutschen Studierenden besser ist als das der Locals. So kann man zum Beispiel auch SprachpartnerIn für Locals werden und so auch in Kontakt mit ihnen kommen.",580
1127,2,"Das Studium in Karlstad ist etwas anders als das, das man an der Universität Mannheim gewohnt ist. Generell sind die Anforderungen für Mannheimer Studenten eher gering.
Das Semester ist grob in zwei Phasen aufgeteilt, weshalb Kurse auch zu unterschiedlichen Zeiten anfangen können und Überschneidungen aber auch komplett freie Wochen im Stundenplan möglich sind. Zu den Kurszeiten lässt sich auch sagen, dass die meisten Kurse für Exchange Studenten vor Weihnachten enden, da allgemein bekannt ist, dass viele nach Hause fahren möchten. Offiziell geht das Semester zwar weiter, aber dann werden Seminare oft online gehalten und assignments können von Zuhause aus geschrieben werden.
Während der Kurse sind mündliche Mitarbeit und Gruppenarbeiten gängig und die Leistung wird nach Abschluss eines Kurses mit einem assignment, einer Präsentation oder einer Klausur überprüft. Meistens werden an der Universität Karlstad jedoch assignments gefordert. In den Kursen und Seminaren waren oft nicht mehr als 30 Studenten. Weiterhin sind die Kurse nicht immer so regelmäßig wie an der Uni Mannheim und finden oft an unterschiedlichen Tagen zu unterschiedlichen Zeiten statt. Auch sind oft mehrere Lehrpersonen für einen Kurs verantwortlich und der Dozent ist nicht unbedingt der Prüfer für das assignment oder die Klausur. Auch bei dem Notensystem sind Unterschiede zu bemerken. Während in Mannheim mehrere Abstufungen gemacht werden, gibt es in Schweden lediglich die Noten VG (pass with distinction), G (pass), F (fail)- daher ist der Transfer in das Notensystem der Universität Mannheim oft nicht ganz eindeutig.
Die Mensa ist sehr teuer, bietet dafür aber qualitativ gutes Essen und weiterhin gibt es in verschiedenen Universitätscafés die Möglichkeit Snacks und warme Getränke zu holen. Man kann sich also an die schwedischen Studenten anpassen und das Essen für die Woche vorkochen und es in einer der zahlreichen Mikrowellen, die im Universitätsgebäude verteilt sind, aufwärmen.
Die Uni bietet viele angenehmen Sitzmöglichkeiten mit bequemer Atmosphäre, die für die Lunch-Pause geeignet sind und zum gemeinsamen Brainstorming, Diskutieren oder zum ausgelassenen Unterhalten einladen. Die junge Universität hat außerdem eine schöne, helle Bibliothek mit einer angenehmen Lernatmosphäre, in der man sich auch zu Gruppenarbeiten treffen kann.",941
868,2,"Das akademische Niveau in Exeter ist etwa so, wie in Mannheim, aber die Art der Erbringung der Prüfungsleistungen unterscheidet sich natürlich. Exeter bietet deshalb einige Hilfestellungen an (z.B „INTO-Kurse“), dich ich allerdings nie in Anspruch nehmen musste. Jeder hat in Exeter einen persönlichen Tutor aus der eigenen Fakultät, der einem bei so ziemlich allen möglichen Fragen zur Seite stehen kann. Mein Tutor hat sich allerdings erst ein paar Wochen nach Termbeginn gemeldet, als ich mit der Uni bereits vertraut war und nicht mehr wirklich Hilfe benötigte. Obwohl ich meinen Tutor nie in Anspruch genommen habe, halte ich es für ratsam zum ersten Termin zu gehen, für den Fall, dass man ihn später in irgendeiner schwierigen Situation einmal braucht. (z.B. Mitigation. Zwar habe ich es aus Termingründen nicht ausprobiert, aber laut einem meiner Dozenten ist das Erlangen einer Verlängerungsfrist (Mitigation) für Essays sehr einfach und es kann u.U. durchaus notwendig werden! Also keine Scheu… )Was die Kurse angeht, so darf man eigentlich nur first year -Kurse oder auch den ein oder anderen der second years belegen. Wenn noch Plätze bei third years frei sind, werden auch diese für alle freigestellt. Als Erasmus Student muss/darf man genau so viele Kurse belegen, dass man 60 Exeter credits (30 ECTS) hat. Das entspricht normalerweise vier Modulen (das sind etwa 4-5 Kurse). Die angebotenen Veranstlatungen sind unglaublich vielfältig (https://socialsciences.exeter.ac.uk/politics/students/undergraduatemodules/2017-18/)  und man darf auch Kurse anderer Fachrichtungen wählen. Beispielsweise hatte ich zwei Kurse beim Institute of Arab and Islamic studies. Einzige Schwierigkeit ist, sie so zu belegen, dass die Uni Mannheim sie auch für die entsprechendem Veranstaltungen in Mannheim anrechnen kann.Nur wenige Studenten in Exeter haben Module zur Empirie belegt und mit Theorien sind sie auch wenig vertraut. Die Essays, in denen ich diese Dinge (z.B. AV und UV, Almond und Verba, Mill’sche Methode etc.) eingebaut habe, waren die besten. Generell sind Originalität und eigene Ansätze sehr gefragt. Die formellen Anforderungen (Deckblatt, Name usw.) der Essays sind ein bisschen anders als in MA aber auch hier gilt für Exeter, dass man sehr gut durchkommt, wenn man alles so macht wie bisher.  Das Plagiieren (Plagiarism) nimmt man in Exeter sehr ernst und es ist außerordentlich wichtig alles, aber auch wirklich alles zitierte oder paraphrasierte zu kennzeichnen. Die meisten Essays werden zur Überprüfung in ein Programm namens Turnitin eingereicht, in das so ziemlich jeder Essay eingespeist wurde (einschließlich der Studentischen!), der jemals das Licht der Welt erblickt hat. Hinterher kann man dann selbst sehen, wieviel Prozent „share“ man mit anderen Autoren hat und in wie vielen tausend Quellen das noch zitiert wurde. Ab einer gewissen Prozentzahl ist es dann Plagiarism, bzw. muss die Arbeit dann auf Plagiarism daraufhin untersucht werden.Das Studium in Exeter ist in vielerlei Hinsicht sehr angenehm. Exeter ist eine private Uni und dementsprechend ist die Qualität der Ausstattung, der Räume, des Geländes und des Unterrichtes. Die Dozenten sind international, was auf der einen Seite gut ist, weil sie oft aus den Ländern kommen, über die sie erzählen, andererseits können manche Akzente bisweilen sehr anstrengend sein.Bis auf eine sehr volle Ringvorlesung für first years für Studenten von zwei verschiedenen Fakultäten, bewegte sich die Anzahl der Kursteilnehmer zwischen fünf und zwanzig. Die Stühle in den Vorlesungssälen sind breit und gepolstert und oft mit Riesentisch und Steckdosen versehen. Das Forum – ein riesengroßes Gebäude, in dem man sich fast immer außerhalb der Vorlesungen aufhält – beinhaltet eine Bibliothek, Lernplätze außerhalb der Bibliothek, Sitzgelegenheiten, einen (überteuerten) Supermarkt, eine Bank, Cafés, Schließfächer, ein Restaurant, Imbissbuden, einen etwas lädierten Steinway Flügel und vieles mehr. In der Ecke der Student Guild gibt es auch kochendheißes Wasser für Tee u.Ä. aus einem Wasserhahn und zwei Mikrowellen, sowie jede Menge gemütliche Couches, Sofas und Tische.",726
337,2,"Die Koç Üniversitesi ist eine der angesehensten Unis der Türkei und mit Sicherheit auch eine der anspruchsvollsten. Das Niveau in Philosophie ist vergleichbar mit dem in Mannheim, aber der Arbeitsaufwand während des Semesters war für mich deutlich höher. In allen meinen Kursen gab es neben Midterms und Finals regelmäßig Abgaben oder Präsentationen, auch Anwesenheit und Partizipation zählen meistens in die Endnote. Meine Noten waren am Ende ein bisschen schlechter als in Mannheim, was aber mit Sicherheit daran lag, dass ich einfach ein bisschen mehr Zeit hätte investieren müssen. Englisch ist die einzige Unterrichtssprache und fast alle Kurse sind für Erasmusstudis wählbar, deswegen ist das Angebot vergleichsweise groß und ich hatte keine Schwierigkeiten, Kurse zu finden, die ich mir in Mannheim anrechnen lassen kann. Falls ihr am Tag der Kurswahlen nicht schnell genug seid und eure Wunschkurse bereits voll sind, lohnt es sich, dem Prof direkt zu schreiben oder zur ersten Veranstaltung zu gehen und persönlich um Aufnahme zu bitten. Das Englischniveau der Profs und Studis ist insgesamt sehr hoch. Türkische Sprachkurse werden angeboten, ihr braucht aber eventuell ein bisschen Glück, um einen Platz zu ergattern. Die Vorlesungs- und Semesterzeiten entsprechen denen in Mannheim. Auf dem Campus findet sich alles was ihr braucht und mehr (eine Eisbahn?!), es gibt viele Cafés, einen Supermarkt, Mensa und Restaurants von sehr günstig bis ziemlich teuer, Fitnessstudio, Pool, Tennisplätze und schöne Plätze zum Arbeiten.",284
809,0,"Studium an der Gasthochschule_x000D_
Das Semester besteht aus zwei Blöcken mit jeweils sieben Vorlesungswochen. Es gibt am Ende des jedes Blockes Examen aber auch bei vielen Kursen Gruppenarbeiten die kurz vor den Klausuren abgegeben werden müssen. Im Vergleich zu Mannheim ist das Studium kompakter und man muss von der ersten Woche an lernen, um nicht in Zeitnot zu kommen. Je nach Fach gibt es regelmäßige und unregelmäßige Tutorien auf die man sich vorbereiten sollte. Eine Vorlesung dauert insgesamt zwei Stunden, wobei nach 45 Minuten es jeweils eine 15 Minuten Pause gibt._x000D_
Bibliotheken gibt es entweder auf dem Zernike Campus oder in der Stadt neben dem Academic Building. Da ein Block relativ kurz ist, sind diese aber schon relativ schnell voll._x000D_
Man kann Kurse von drei Studienfächern wählen: Economics and Business, International Business und Econometrics. Insgesamt finde ich die Schwierigkeit niedriger als in Mannheim was sicher an dem niedrigeren mathematischen Niveau liegt._x000D_
Im Kaptyenborg Gebäude befindet sich eine kleine Mensa. Da das Essen im Vergleich zu Mannheim relativ teuer ist, habe ich mir dort nur einen Snack geholt und dann im Wohnheim gekocht._x000D_
Es werden Niederländisch Kurse vom Language Center für Deutsch Muttersprachler angeboten. Diese sind aber sehr schnell voll und kosten für Austauschstudierende 220€. Ohne Niederländisch kommt man aber auch sehr gut klar, da die Einheimischen sehr gutes Englisch sprechen.",676
695,1,"Das Studium selbst unterscheidet sich sehr stark zu dem, das man bisher aus Mannheim gewohnt war. Die Kurse sind deutlich kleiner (max. 15-60 Teilnehmer), Vorlesungen dauern 3 Stunden (mit 2-3 kurzen Pausen) und Professoren in vielen Fächern binden Studenten aktiv durch Diskussionen in die Vorlesung mit ein. In den meisten Fächern wirkt sich Mitarbeit positiv auf die Endnote aus. In allen Fächern fließen Präsentationen in Gruppenarbeit und individuelle Hausarbeiten in die Endnote mit ein. Das erhöht den Arbeitsaufwand während des Semesters deutlich im Vergleich zu Mannheim, nimmt aber auch etwas Druck von der Endklausur. Diese erfordern aber in der Regel kürzere Vorbereitungszeit als in Mannheim und werden in vielen Fächern auch durch eine größere Hausarbeit (ca. 10 Seiten) ersetzt.",577
544,1,"Insbesondere im Bereich der Soziologie haben sich für mich keinerlei Schwierigkeiten gestaltet, Kurse der Uni Mannheim anerkannt bekommen zu lassen. Auch hierbei steht euch Frau Thye zu Rat, welche Kurse ihr anerkennen lassen könnt. Generell würde ich ein Studium in den USA als zeitaufwändiger beschreiben, hierbei ergeben sich während des Semesters immer wieder Hausaufgaben. Zusätzlich ist es in jedem Kurs anders vereinbart, welche Studienleistungen und wie viele Prüfungen im Semester abgegeben werden müssen. Generell würde ich allerdings auch sagen, dass sich die Prüfungsleistungen als wesentlich einfacher als an der Uni Mannheim ergeben haben und es dadurch auch einfacher war gute Noten zu erhalten. 
Zu unterschiedlichen Studienleistungen während des Semesters können nicht nur Prüfungen, sondern auch mündliche Leistungen, Essays, Discussion Boards oder kleine Tests zählen. Zusätzlich herrscht in den meisten Kursen Anwesenheitspflicht. Ein Kurs an der University of Maine wird entweder zweimal in der Woche in je 1h15min abgehalten oder dreimal in der Woche in je 50min. Gruppenarbeiten werden zusätzlich wesentlicher häufiger in den Unterricht implementiert als an der Uni Mannheim, wodurch sich gute Möglichkeiten ergeben, eure Klassenkameraden kennenzulernen.",457
863,2,"Die Uni ist sehr verschult. Die Semesterzeiten sind die gleichen wie in Mannheim. Man beginnt Anfang September und vor Weihnachten hat man alle Klausuren durch. Die Kurse wählt man über ein Online Portal, man kann die Kurse aber noch innerhalb der ersten zwei Wochen, während der „Add and Drop Period“ problemlos tauschen. In den Kursen sitzen max. 40 Leute und man hat meist eine Veranstaltung pro Woche die drei Stunden dauert. Ich hatte überall Anwesenheitspflicht und in manchen Kursen fließt auch die Beteiligung mit in die Note ein. Jeder Kurs hat aber ein „Syllabus“ in dem alles genau beschreiben ist, was in die Note eingeht und wie viel was gewichtet ist. Die meisten Locals beteiligen sich jedoch trotzdem nicht, sondern sitzen nur am Handy oder am Laptop und kommen auch meistens noch 30 min zu spät. Die Klassenräume sind sehr untergekühlt, sodass ihr euch auf jeden Fall hier einen Pulli mitnehmen solltet, sonst friert ihr, obwohl es draußen sehr warm ist._x000D_
Ich konnte mir meine 5 Kurse so legen, dass ich nur 2 Tage Unterricht die Woche hatte. Die Zwei Tage waren zwar hart, aber dafür konnte ich sonst viel Reisen und viel unternehmen._x000D_
Dass das Niveau unter dem von Mannheim liegt, kann ich so nicht sagen. Es ist anders: man muss viele Paper schreiben, Gruppenpräsentationen halten und am Ende dann ein Final Exam. Den Aufwand hierfür darf man nicht unterschätzen. Hier hatte ich leider sehr oft Pech mit meinen Gruppen, da bei anderen Austauschstudenten die Noten nicht zählen und man so letzten Endes die ganze Arbeit fast alleine gemacht hat, weil es die anderen nicht interessiert hat. Die Kurse sind alle auf Englisch. Zum guten Schluss fallen die Noten jedoch trotzdem sehr gut aus. _x000D_
Auf dem Campus selber gibt es viele verschiedene Möglichkeiten für Essen in Mensen, auch Starbucks, Subway und 7 Eleven sind hier günstiger als Außerhalb._x000D_
Gelernt habe ich meistens in der Bibliothek, da diese sehr schön und groß ist. Hier ist es kein Problem einen Platz auch in der Klausurenphase zu bekommen, da die Locals meistens erst gegen 12 Uhr erscheinen.",722
769,2,"Ich habe drei Veranstaltungen in meinem Hauptfach und keine in meinem Beifach besucht. Außerdem war ich für Elementary Class in Chinesisch registriert, welche zweimal die Woche jeweils eineinhalb Stunden stattgefunden hat. Auch zu den Trainings und Spielen des fakultätseigenen Fußballteam bin ich regelmäßig erschienen. _x000D_
_x000D_
Zuallererst möchte ich zukünftige Austauschstudierende dazu raten eine ausreichende Anzahl an Veranstaltungen zu belegen, da ich durch die wenigen Veranstaltungen, die ich besucht habe, das Arbeitspensum aus dem vorangegangen Semester in Mannheim nicht aufrecht erhalten konnte. Ich habe meine Entscheidung nur eine geringe Anzahl an Kursen zu belegen darauf zurückzuführen, dass ich mir erhofft habe mithilfe mehr Freizeit stärker in die taiwanische Kultur einzudringen. Im Nachhinein muss ich feststellen, dass dafür nicht nur das Erlernen der Sprache, aber vor allem auch der täglich Kontakt mit taiwanischen Studenten entscheidend ist. Daher glaube ich, dass mehr Kurse dazu beigetragen hätten. _x000D_
Ich habe mich nur für englischsprachige Veranstaltungen angemeldet, da ich annahm, dass mein Chinesischniveau nicht ausreichend würde. Leider variierte das Englischniveau unter den Dozierenden sehr stark, sodass die Qualität innerhalb der Veranstaltungen erheblich schwankte. Infolgedessen ist es fraglich, ob die finalen Noten wirklich die erbrachten Leistungen widerspiegeln. Ich rate zukünftigen Austauschstudierenden dazu, sich nicht vorschnell von Veranstaltungen wieder abzumelden, weil man womöglich nicht mit der Geschwindigkeit oder dem Anspruch des Dozierenden an den Kurs und/oder den Studierenden einverstanden ist. Nach meiner Erfahrung benötigt das gegenseitige Kennenlernen unter den Studierenden, sowie die Akklimatisierung an die neue Umgebung Zeit, die im Falle eines vorzeitigen Abbruchs der Veranstaltung nicht zur Verfügung steht. Genau aus diesem Grund habe ich all meine Veranstaltungen sehr genossen. Was anfangs noch wie reine Zeitverschwendung erscheint, entpuppt sich als eine faszinierende Zeit. Alles was es dafür braucht ist ein bisschen Offenheit und viel Geduld.",642
561,1,"Studium an der Gasthochschule/Campus/Uni 
Etwas gewöhnungsbedürftig an der UPV ist, dass der Leioa-Campus so weit außerhalb ist. So muss man vom Zentrum schon mal eine Stunde Anfahrt mit dem Bus einplanen. Hier gibt es auch kein Semesterticket was das ganze zu einer kostspieligen Sache macht. Eine ganz wichtige Anschaffung ist die Barik-Karte, welche einem die Fahrten um gut ein Drittel günstiger macht. Diese kann man dann in den Metrostationen und in manchen Niederlassungen aufladen, unter anderem auf dem Leioa-Campus auch wenn hier das Büro gut versteckt unterhalb der Politik-Fakultät liegt. 
Der Campus ist essenstechnisch gut ausgestattet mit einer Cafeteria, einer Mensa und einem Supermarkt. Besonders die Cafeteria sticht durch ein gutes und günstiges Frühstücksangebot hervor. Ansonsten gibt es viele Tischkicker, Tischtennisplatten und Schachtische an denen sich die Zeit vertreiben lässt. Leider sind die PC-Pools nicht mit denen in Mannheim vergleichbar, zumindest nicht in dem Politik-Fakultätsgebäude. Hier brauchen die PC's mal gut zehn Minuten zum hochfahren und auch Programme wie Stata, SPSS etc. sucht man vergeblich. 

Vorlesungszeiten
Die Semesterzeiten sind ähnlich zu denen der Universität Mannheim. Das HWS beginnt Anfang September und die Prüfungen finden nach den Weihnachtsferien Mitte Januar statt. Das FSS beginnt dann Ende Januar und die Prüfungen beginnen dann Ende Mai und enden Anfang Juni, danach hat man bis September Semesterferien.

Sprachniveau, Sprachkurse
Die UPV bietet in den zwei Wochen vor dem regulären Semesterbeginn einen kostenlosen Spanischcrashkurs an. Hier wird man anhand eines Tests in Anfänger, Mittlere und Fortgeschrittene unterteilt, nach Semesterbeginn gibt es dann nochmal einen Test mit dem man dann einen zweiten kostenlosen Sprachkurs machen kann, welcher sich durch das ganze Semester zieht und am Ende mit einer Prüfung und Zertifikat (inklusive 6 ECTS-Punkte) abgeschlossen werden kann.",467
790,2,"Das Kursangebot an der USYD ist außergewöhnlich groß und als Austauschstudent hat man die Wahl alle Kurse zu wählen, die durch die Uni Mannheim autorisiert werden. Das Kursniveau ist an der Kennnummer erkennbar, allerdings weichen die Lehrstühle in ihrem Anspruch deutlich voneinander ab._x000D_
Des Weiteren ist die Anerkennung der unterschiedlichen Kurse durch die Uni Mannheim klar kommuniziert und schränkt die Wahl der Module kaum ein._x000D_
Ferner ist das Studium in Semester aufgeteilt, die etwas früher beginnen als das Studium in Mannheim und Anwesenheitspflicht besteht für die meisten Fächer._x000D_
Angesichts des modernen Campus sind die vielen Mensas und universitären Cafes zwar etwas deplatziert, allerdings gibt es in nahegelegenen Stadtteilen sehr gute, günstige Restaurants.",661
